"participantnum";"date";"ms_condition";"dv_order";"prous1";"prous2";"prous3";"prous4";"prous5";"antius1";"antius2";"antius3";"antius4";"antius5";"cheerful";"sad";"active";"angryatself";"disgusted";"calm";"guilty";"enthusiastic";"attentive";"afraid";"joyful";"downhearted";"bashful";"tired";"nervous";"sheepish";"sluggish";"amazed";"lonely";"distressed";"daring";"shaky";"sleepy";"blameworthy";"surprised";"happy";"excited";"determined";"strong";"timid";"hostile";"frightened";"scornful";"alone";"proud";"astonished";"relaxed";"alert";"jittery";"interested";"irritable";"upset";"lively";"loathing";"delighted";"angry";"ashamed";"confident";"inspired";"bold";"atease";"energetic";"fearless";"blue";"scared";"concentrating";"disgustedwithself";"shy";"drowsy";"dissatisfiedwithself";"countryofbirth";"race";"americanid";"msincomplete";"expert";"source";"location";"proauth_avg";"antiauth_avg";"pro_minus_anti";"pass_ER1";"pass_ER2";"pass_ER3";"usborn";"iswhite"
"125";"2017-03-23";"ms";"pro-first";6;7;4;5;5;3;2;6;1;6;"3";"2";"3";"1";"1";"3";"1";"4";"4";"1";"3";"1";"2";"4";"4";"1";"2";"1";"1";"2";"1";"1";"4";"1";"1";"3";"3";"2";"3";"1";"1";"1";"1";"1";"3";"1";"2";"4";"1";"4";"2";"1";"3";"1";"3";"1";"1";"2";"3";"1";"2";"3";"1";"1";"1";"3";"1";"3";"4";"1";"1";"1";9;"0";1;"cnj";"cnj";4,66666666666667;4,33333333333333;0,333333333333334;TRUE;TRUE;TRUE;1;1
"126";"2017-03-23";"ms";"anti-first";8;9;7;9;8;6;4;7;6;5;"4";"2";"5";"1";"1";"3";"1";"4";"5";"1";"4";"1";"1";"4";"2";"1";"2";"2";"1";"2";"1";"1";"4";"1";"1";"4";"4";"5";"5";"1";"1";"1";"1";"1";"5";"1";"3";"3";"1";"3";"3";"1";"3";"2";"4";"1";"1";"5";"5";"2";"3";"4";"5";"1";"1";"4";"1";"1";"1";"1";"1";"1";9;"0";1;"cnj";"cnj";8;6;2;TRUE;TRUE;TRUE;1;1
"129";"2017-03-23";"ms";"anti-first";8;6;7;7;8;9;9;8;7;8;"2";"2";"1";"3";"1";"2";"3";"1";"4";"1";"1";"2";"1";"4";"2";"1";"2";"2";"4";"3";"1";"1";"2";"3";"1";"3";"1";"3";"3";"1";"1";"1";"1";"5";"2";"1";"4";"3";"1";"2";"2";"3";"1";"1";"2";"2";"2";"2";"2";"1";"1";"1";"1";"2";"1";"1";"3";"2";"2";"4";"1";"1";4;"0";1;"cnj";"cnj";7,33333333333333;7,66666666666667;-0,333333333333334;TRUE;TRUE;FALSE;1;1
"133";"2017-03-23";"tv";"pro-first";7;8;8;7;7;7;6;7;4;7;"4";"2";"4";"1";"1";"4";"2";"4";"4";"2";"4";"1";"2";"4";"2";"1";"1";"3";"1";"2";"5";"1";"4";"1";"3";"5";"4";"3";"2";"1";"1";"1";"1";"1";"3";"2";"4";"4";"1";"4";"1";"1";"4";"1";"5";"1";"1";"4";"5";"4";"3";"4";"4";"2";"1";"3";"3";"1";"4";"3";"1";"1";5;"0";1;"cnj";"cnj";7,33333333333333;6;1,33333333333333;TRUE;TRUE;FALSE;1;1
"134";"2017-03-23";"tv";"pro-first";8;8;7;6;7;8;7;8;7;8;"1";"3";"1";"2";"1";"1";"1";"1";"5";"1";"1";"1";"1";"5";"3";"1";"5";"1";"3";"2";"2";"1";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"3";"1";"1";"1";"3";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"4";"2";"1";"1";5;"0";1;"cnj";"cnj";6,66666666666667;7,66666666666667;-1;TRUE;TRUE;FALSE;1;1
"135";"2015-03-23";"ms";"pro-first";7;8;8;8;8;7;6;7;4;7;"2";"1";"1";"1";"1";"3";"1";"1";"5";"2";"1";"1";"1";"3";"1";"1";"3";"1";"1";"1";"1";"1";"4";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"4";"1";"1";"3";"2";"1";"1";"1";"1";"1";"1";"3";"1";"1";"4";"1";"1";"1";"1";"5";"1";"1";"4";"1";"1";"1";8;"0";1;"cnj";"cnj";8;6;2;TRUE;TRUE;TRUE;1;1
"136";"2017-03-23";"tv";"anti-first";7;7;8;8;8;3;3;4;2;3;"2";"2";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"1";"4";"2";"2";"3";"1";"3";"2";"1";"1";"5";"2";"1";"2";"1";"2";"2";"3";"1";"1";"2";"3";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"1";"2";"3";"2";"1";"3";"3";"1";"2";"1";"1";"2";"4";"5";"2";"1";"1";6;"0";1;"cnj";"cnj";8;3;5;TRUE;TRUE;FALSE;1;1
"137";"2017-03-23";"ms";"pro-first";7;8;6;7;6;2;2;3;3;3;"1";"1";"1";"1";"1";"4";"1";"1";"4";"1";"1";"1";"1";"5";"1";"1";"4";"1";"1";"4";"1";"1";"4";"1";"1";"2";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"4";"2";"1";"1";"4";"1";"1";"1";"2";"1";"1";"1";"2";"1";"2";"1";"2";"1";"1";"3";"1";"1";"4";"1";"1";"1";6;"0";1;"cnj";"cnj";6,33333333333333;3;3,33333333333333;TRUE;TRUE;FALSE;1;1
"138";"2017-03-23";"ms";"anti-first";7;7;7;7;7;1;1;1;1;1;"4";"2";"2";"3";"1";"2";"1";"4";"4";"1";"4";"1";"1";"2";"3";"2";"2";"1";"2";"4";"3";"1";"2";"1";"1";"3";"3";"4";"3";"1";"1";"1";"1";"2";"2";"1";"2";"4";"1";"3";"1";"2";"4";"2";"4";"1";"1";"2";"4";"1";"2";"4";"4";"2";"1";"4";"3";"1";"2";"4";"1";"1";6;"0";1;"cnj";"cnj";7;1;6;TRUE;TRUE;FALSE;1;1
"139";"2017-03-23";"tv";"anti-first";8;8;8;8;8;4;3;5;4;4;"3";"3";"2";"1";"1";"2";"1";"2";"4";"3";"3";"1";"1";"3";"3";"1";"3";"1";"3";"3";"3";"2";"3";"1";"1";"4";"3";"3";"3";"3";"3";"1";"1";"3";"1";"1";"2";"3";"2";"2";"2";"1";"2";"1";"3";"2";"1";"3";"3";"1";"2";"2";"3";"1";"1";"3";"1";"3";"2";"1";"1";"1";7;"0";1;"cnj";"cnj";8;4,33333333333333;3,66666666666667;TRUE;TRUE;TRUE;1;1
"140";"2017-03-23";"ms";"pro-first";7;7;6;7;6;6;4;5;5;5;"3";"1";"2";"1";"1";"3";"1";"1";"3";"2";"2";"1";"1";"2";"3";"1";"2";"1";"1";"1";"2";"1";"2";"1";"1";"3";"2";"2";"2";"1";"1";"2";"1";"1";"2";"1";"2";"2";"1";"1";"2";"1";"1";"1";"3";"1";"1";"1";"2";"1";"3";"1";"1";"1";"2";"1";"1";"1";"2";"1";"1";"1";6;"0";1;"cnj";"cnj";6,33333333333333;5;1,33333333333333;TRUE;TRUE;FALSE;1;1
"1";"10/6/2016";"tv";"Qualtrics presented the essay conditions to participants in randomized order. We did not collect data on presentation order.";4;4;1;1;1;5;3;4;5;2;NA;NA;"1";NA;NA;NA;"1";"1";"3";"1";NA;NA;NA;NA;"2";NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;"1";"1";"1";NA;"1";NA;NA;NA;"1";NA;NA;"3";"2";"2";"2";"1";NA;NA;NA;NA;"1";NA;"1";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";1;3,66666666666667;-2,66666666666667;TRUE;TRUE;FALSE;1;1
"2";"10/7/2016";"tv";"";6;4;5;5;4;4;4;4;3;3;NA;NA;"5";NA;NA;NA;"1";"4";"4";"2";NA;NA;NA;NA;"3";NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;"3";"4";"4";NA;"2";NA;NA;NA;"4";NA;NA;"3";"3";"4";"3";"2";NA;NA;NA;NA;"1";NA;"3";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";4,66666666666667;3,33333333333333;1,33333333333333;TRUE;TRUE;FALSE;1;1
"3";"10/7/2016";"ms";"";4;5;3;2;3;7;8;7;9;9;NA;NA;"1";NA;NA;NA;"1";"2";"4";"1";NA;NA;NA;NA;"1";NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;"3";"3";"1";NA;"1";NA;NA;NA;"3";NA;NA;"1";"1";"4";"1";"1";NA;NA;NA;NA;"1";NA;"2";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";2,66666666666667;8,33333333333333;-5,66666666666667;TRUE;TRUE;FALSE;1;1
"4";"10/7/2016";"tv";"";8;7;7;8;8;7;8;8;7;8;NA;NA;"4";NA;NA;NA;"1";"4";"4";"1";NA;NA;NA;NA;"2";NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;"4";"5";"5";NA;"2";NA;NA;NA;"4";NA;NA;"3";"2";"4";"1";"2";NA;NA;NA;NA;"1";NA;"4";NA;NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";7,66666666666667;7,66666666666667;0;TRUE;TRUE;FALSE;1;1
"6";"10/7/2016";"ms";"";7;7;7;7;7;5;7;6;6;6;NA;NA;"2";NA;NA;NA;"1";"2";"2";"2";NA;NA;NA;NA;"3";NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;NA;"4";"3";"2";NA;"1";NA;NA;NA;"3";NA;NA;"3";"2";"3";"1";"1";NA;NA;NA;NA;"1";NA;"3";NA;NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";7;6;1;TRUE;TRUE;FALSE;1;1
"7";"10/7/2016";"tv";"";6;6;6;3;5;7;7;8;9;9;NA;NA;"3";NA;NA;NA;"1";"3";"3";"1";NA;NA;NA;NA;"1";NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;"3";"3";"4";NA;"2";NA;NA;NA;"4";NA;NA;"3";"1";"4";"2";"2";NA;NA;NA;NA;"1";NA;"3";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";4,66666666666667;8,66666666666667;-4;TRUE;TRUE;FALSE;1;1
"8";"10/10/2016";"tv";"";8;7;7;7;7;4;5;5;6;3;NA;NA;"3";NA;NA;NA;"1";"2";"5";"4";NA;NA;NA;NA;"5";NA;NA;NA;NA;"4";NA;NA;NA;NA;NA;NA;"2";"4";"3";NA;"1";NA;NA;NA;"3";NA;NA;"5";"5";"2";"4";"1";NA;NA;NA;NA;"2";NA;"2";NA;NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";7;4,66666666666667;2,33333333333333;TRUE;TRUE;FALSE;1;1
"10";"10/10/2016";"tv";"";5;4;3;4;5;3;3;3;3;1;NA;NA;"3";NA;NA;NA;"3";"3";"3";"4";NA;NA;NA;NA;"4";NA;NA;NA;NA;"4";NA;NA;NA;NA;NA;NA;"2";"4";"4";NA;"3";NA;NA;NA;"3";NA;NA;"3";"4";"3";"4";"4";NA;NA;NA;NA;"3";NA;"3";NA;NA;NA;NA;NA;"4";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";4;2,33333333333333;1,66666666666667;TRUE;TRUE;FALSE;1;1
"11";"10/10/2016";"tv";"";6;6;7;8;6;3;5;4;3;4;NA;NA;"3";NA;NA;NA;"1";"3";"4";"1";NA;NA;NA;NA;"2";NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;"2";"2";"2";NA;"1";NA;NA;NA;"3";NA;NA;"2";"1";"4";"2";"2";NA;NA;NA;NA;"1";NA;"3";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";7;3,66666666666667;3,33333333333333;TRUE;TRUE;FALSE;1;1
"12";"10/10/2016";"ms";"";5;5;4;5;4;2;5;5;2;5;NA;NA;"1";NA;NA;NA;"2";"1";"2";"2";NA;NA;NA;NA;"2";NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;NA;"1";"2";"2";NA;"1";NA;NA;NA;"1";NA;NA;"4";"2";"2";"1";"2";NA;NA;NA;NA;"1";NA;"1";NA;NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";4,33333333333333;4;0,333333333333333;TRUE;TRUE;FALSE;1;1
"13";"10/10/2016";"ms";"";6;7;7;5;7;7;6;5;5;6;NA;NA;"5";NA;NA;NA;"1";"4";"4";"2";NA;NA;NA;NA;"5";NA;NA;NA;NA;"4";NA;NA;NA;NA;NA;NA;"3";"4";"4";NA;"2";NA;NA;NA;"4";NA;NA;"3";"1";"4";"2";"3";NA;NA;NA;NA;"1";NA;"4";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";6,33333333333333;5,33333333333333;1;TRUE;TRUE;FALSE;1;1
"14";"10/11/2016";"ms";"";6;5;5;5;5;6;5;5;5;5;NA;NA;"3";NA;NA;NA;"1";"2";"5";"5";NA;NA;NA;NA;"5";NA;NA;NA;NA;"5";NA;NA;NA;NA;NA;NA;"2";"5";"5";NA;"4";NA;NA;NA;"3";NA;NA;"4";"5";"4";"3";"4";NA;NA;NA;NA;"4";NA;"2";NA;NA;NA;NA;NA;"4";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";5;5;0;TRUE;TRUE;FALSE;1;1
"16";"10/11/2016";"tv";"";7;7;7;7;7;9;9;9;9;9;NA;NA;"4";NA;NA;NA;"3";"3";"3";"2";NA;NA;NA;NA;"2";NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;"5";"4";"5";NA;"3";NA;NA;NA;"4";NA;NA;"4";"3";"5";"2";"3";NA;NA;NA;NA;"1";NA;"5";NA;NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";7;9;-2;TRUE;TRUE;FALSE;1;1
"18";"10/11/2016";"ms";"";6;6;5;6;6;6;5;7;7;7;NA;NA;"2";NA;NA;NA;"2";"2";"3";"2";NA;NA;NA;NA;"2";NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;"3";"3";"3";NA;"1";NA;NA;NA;"2";NA;NA;"2";"4";"4";"1";"4";NA;NA;NA;NA;"1";NA;"3";NA;NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";5,66666666666667;7;-1,33333333333333;TRUE;TRUE;FALSE;1;1
"19";"10/11/2016";"ms";"";7;7;6;5;5;7;8;8;9;9;NA;NA;"3";NA;NA;NA;"1";"3";"4";"2";NA;NA;NA;NA;"3";NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;"4";"5";"3";NA;"1";NA;NA;NA;"4";NA;NA;"3";"3";"5";"2";"1";NA;NA;NA;NA;"2";NA;"5";NA;NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";5,33333333333333;8,66666666666667;-3,33333333333333;TRUE;TRUE;FALSE;1;1
"21";"10/12/2016";"ms";"";7;6;6;5;5;7;5;5;4;5;NA;NA;"4";NA;NA;NA;"2";"2";"4";"2";NA;NA;NA;NA;"2";NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;"4";"4";"5";NA;"1";NA;NA;NA;"4";NA;NA;"3";"2";"4";"2";"2";NA;NA;NA;NA;"1";NA;"4";NA;NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";5,33333333333333;4,66666666666667;0,666666666666666;TRUE;TRUE;FALSE;1;1
"23";"10/12/2016";"tv";"";7;5;5;6;6;7;6;6;5;7;NA;NA;"2";NA;NA;NA;"2";"2";"4";"1";NA;NA;NA;NA;"1";NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;"1";"2";"3";NA;"1";NA;NA;NA;"2";NA;NA;"3";"2";"3";"1";"1";NA;NA;NA;NA;"1";NA;"1";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";5,66666666666667;6;-0,333333333333333;TRUE;TRUE;FALSE;1;1
"24";"10/12/2016";"tv";"";6;6;6;5;6;7;8;7;9;8;NA;NA;"3";NA;NA;NA;"1";"2";"3";"1";NA;NA;NA;NA;"1";NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;NA;"3";"2";"3";NA;"1";NA;NA;NA;"3";NA;NA;"4";"1";"3";"1";"1";NA;NA;NA;NA;"1";NA;"3";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";5,66666666666667;8;-2,33333333333333;TRUE;TRUE;FALSE;1;1
"25";"10/18/2016";"ms";"";7;6;4;1;6;6;6;4;1;6;NA;NA;"4";NA;NA;NA;"1";"4";"5";"5";NA;NA;NA;NA;"4";NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;"4";"5";"5";NA;"3";NA;NA;NA;"4";NA;NA;"5";"4";"4";"3";"2";NA;NA;NA;NA;"2";NA;"4";NA;NA;NA;NA;NA;"5";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";3,66666666666667;3,66666666666667;0;TRUE;TRUE;FALSE;1;1
"27";"10/20/2016";"ms";"";6;6;5;5;6;7;6;6;9;9;NA;NA;"2";NA;NA;NA;"1";"3";"5";"4";NA;NA;NA;NA;"3";NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;"2";"3";"2";NA;"1";NA;NA;NA;"1";NA;NA;"2";"4";"4";"1";"4";NA;NA;NA;NA;"1";NA;"1";NA;NA;NA;NA;NA;"4";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";5,33333333333333;8;-2,66666666666667;TRUE;TRUE;FALSE;1;1
"28";"10/20/2016";"ms";"";5;5;3;2;3;5;8;8;8;6;NA;NA;"3";NA;NA;NA;"4";"2";"4";"2";NA;NA;NA;NA;"5";NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;"3";"5";"3";NA;"1";NA;NA;NA;"3";NA;NA;"4";"1";"4";"2";"2";NA;NA;NA;NA;"3";NA;"4";NA;NA;NA;NA;NA;"5";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";2,66666666666667;7,33333333333333;-4,66666666666667;TRUE;TRUE;FALSE;1;1
"29";"10/21/2016";"tv";"";6;6;5;5;4;5;7;6;7;6;NA;NA;"2";NA;NA;NA;"1";"2";"2";"2";NA;NA;NA;NA;"4";NA;NA;NA;NA;"4";NA;NA;NA;NA;NA;NA;"1";"2";"3";NA;"2";NA;NA;NA;"2";NA;NA;"1";"3";"2";"3";"4";NA;NA;NA;NA;"1";NA;"1";NA;NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";4,66666666666667;6,33333333333333;-1,66666666666667;TRUE;TRUE;FALSE;1;1
"30";"10/21/2016";"ms";"";8;6;5;6;6;7;6;6;7;6;NA;NA;"3";NA;NA;NA;"1";"2";"4";"1";NA;NA;NA;NA;"1";NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;"1";"4";"1";NA;"1";NA;NA;NA;"1";NA;NA;"4";"1";"4";"1";"1";NA;NA;NA;NA;"1";NA;"3";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";5,66666666666667;6,33333333333333;-0,666666666666666;TRUE;TRUE;FALSE;1;1
"32";"10/21/2016";"tv";"";7;7;8;8;6;5;6;6;8;7;NA;NA;"4";NA;NA;NA;"1";"2";"4";"1";NA;NA;NA;NA;"1";NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;"2";"3";"2";NA;"1";NA;NA;NA;"2";NA;NA;"4";"2";"5";"1";"1";NA;NA;NA;NA;"1";NA;"1";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";7,33333333333333;7;0,333333333333333;TRUE;TRUE;FALSE;1;1
"34";"10/21/2016";"tv";"";7;7;7;7;7;7;7;7;7;7;NA;NA;"4";NA;NA;NA;"1";"5";"4";"2";NA;NA;NA;NA;"2";NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;"5";"4";"5";NA;"2";NA;NA;NA;"5";NA;NA;"5";"4";"5";"2";"2";NA;NA;NA;NA;"1";NA;"4";NA;NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";7;7;0;TRUE;TRUE;FALSE;1;1
"38";"10/25/2016";"ms";"";6;6;6;6;6;5;6;6;7;7;NA;NA;"4";NA;NA;NA;"1";"3";"4";"2";NA;NA;NA;NA;"4";NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;"2";"4";"4";NA;"1";NA;NA;NA;"3";NA;NA;"3";"3";"3";"2";"2";NA;NA;NA;NA;"1";NA;"4";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";6;6,66666666666667;-0,666666666666667;TRUE;TRUE;FALSE;1;1
"39";"10/25/2016";"tv";"";5;5;4;6;4;2;3;3;3;3;NA;NA;"1";NA;NA;NA;"1";"3";"3";"1";NA;NA;NA;NA;"1";NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;NA;"1";"2";"2";NA;"1";NA;NA;NA;"3";NA;NA;"1";"3";"3";"2";"1";NA;NA;NA;NA;"1";NA;"1";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";4,66666666666667;3;1,66666666666667;TRUE;TRUE;FALSE;1;1
"41";"10/25/2016";"tv";"";3;3;1;1;2;6;6;5;6;4;NA;NA;"3";NA;NA;NA;"2";"1";"3";"3";NA;NA;NA;NA;"4";NA;NA;NA;NA;"4";NA;NA;NA;NA;NA;NA;"1";"2";"2";NA;"1";NA;NA;NA;"1";NA;NA;"3";"4";"2";"1";"4";NA;NA;NA;NA;"2";NA;"2";NA;NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";1,33333333333333;5;-3,66666666666667;TRUE;TRUE;FALSE;1;1
"42";"10/26/2016";"tv";"";7;7;8;7;5;7;7;7;8;5;NA;NA;"5";NA;NA;NA;"1";"5";"4";"2";NA;NA;NA;NA;"2";NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;"5";"4";"1";NA;"1";NA;NA;NA;"5";NA;NA;"4";"5";"5";"2";"1";NA;NA;NA;NA;"1";NA;"5";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";6,66666666666667;6,66666666666667;0;TRUE;TRUE;FALSE;1;1
"43";"10/26/2016";"ms";"";8;9;5;5;7;7;9;9;9;9;NA;NA;"1";NA;NA;NA;"1";"1";"3";"3";NA;NA;NA;NA;"2";NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;"1";"1";"3";NA;"1";NA;NA;NA;"2";NA;NA;"3";"2";"3";"2";"2";NA;NA;NA;NA;"1";NA;"2";NA;NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";5,66666666666667;9;-3,33333333333333;TRUE;TRUE;FALSE;1;1
"44";"10/26/2016";"ms";"";6;7;7;7;8;5;6;7;6;6;NA;NA;"2";NA;NA;NA;"1";"1";"4";"1";NA;NA;NA;NA;"1";NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;"3";"2";"3";NA;"1";NA;NA;NA;"1";NA;NA;"4";"1";"4";"1";"1";NA;NA;NA;NA;"1";NA;"2";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";7,33333333333333;6,33333333333333;1;TRUE;TRUE;FALSE;1;1
"46";"10/26/2016";"tv";"";6;6;5;5;5;7;7;6;5;6;NA;NA;"3";NA;NA;NA;"3";"3";"3";"3";NA;NA;NA;NA;"3";NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;"3";"3";"3";NA;"3";NA;NA;NA;"3";NA;NA;"3";"3";"3";"3";"3";NA;NA;NA;NA;"3";NA;"3";NA;NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";5;5,66666666666667;-0,666666666666667;TRUE;TRUE;FALSE;1;1
"47";"10/26/2016";"ms";"";9;6;6;9;9;9;6;6;9;9;NA;NA;"1";NA;NA;NA;"1";"3";"2";"1";NA;NA;NA;NA;"1";NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;"3";"3";"5";NA;"1";NA;NA;NA;"3";NA;NA;"2";"1";"5";"1";"1";NA;NA;NA;NA;"1";NA;"3";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";8;8;0;TRUE;TRUE;FALSE;1;1
"49";"10/26/2016";"ms";"";7;6;6;7;7;5;5;5;5;4;NA;NA;"2";NA;NA;NA;"1";"3";"3";"1";NA;NA;NA;NA;"3";NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;NA;"3";"3";"2";NA;"2";NA;NA;NA;"2";NA;NA;"3";"2";"3";"2";"1";NA;NA;NA;NA;"2";NA;"3";NA;NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";6,66666666666667;4,66666666666667;2;TRUE;TRUE;FALSE;1;1
"50";"10/26/2016";"tv";"";6;5;5;6;4;3;5;3;5;5;NA;NA;"4";NA;NA;NA;"1";"1";"3";"1";NA;NA;NA;NA;"2";NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;NA;"2";"5";"4";NA;"1";NA;NA;NA;"4";NA;NA;"3";"1";"3";"1";"1";NA;NA;NA;NA;"1";NA;"3";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";5;4,33333333333333;0,666666666666667;TRUE;TRUE;FALSE;1;1
"52";"10/27/2016";"tv";"";6;5;6;8;7;5;6;6;5;6;NA;NA;"3";NA;NA;NA;"1";"2";"4";"1";NA;NA;NA;NA;"1";NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;NA;"3";"4";"3";NA;"1";NA;NA;NA;"3";NA;NA;"2";"1";"4";"2";"2";NA;NA;NA;NA;"2";NA;"3";NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";7;5,66666666666667;1,33333333333333;TRUE;TRUE;FALSE;1;1
"53";"10/27/2016";"ms";"";5;4;4;4;2;7;6;7;9;9;NA;NA;"3";NA;NA;NA;"1";"3";"5";"2";NA;NA;NA;NA;"3";NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;"3";"5";"4";NA;"1";NA;NA;NA;"5";NA;NA;"5";"3";"5";"1";"2";NA;NA;NA;NA;"1";NA;"5";NA;NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"ithaca";"ithaca";3,33333333333333;8,33333333333333;-5;TRUE;TRUE;FALSE;1;1
